N,R,D,GPU,Network,Approach,transfer_NxN,matmul_NxN,matmul_NxN_x_Nx1,matmul_RxN_x_NxN,inverse_NxN,transfer_Nx1,transfer_RxN,addition_NxN,addition_Nx1,addition_RxN,randgen_NxN,randgen_Nx1,decentralized_protocol,total_time
250,100,5,NVIDIA H100,DataCenter,floating-point,0.0009,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.0005016,0.00066,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.1733401122911118,0.1840700600630216
250,100,5,NVIDIA H100,DataCenter,fixed-point,0.0009,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.0005016,0.00066,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.1733401122911118,0.18765115691956608
250,100,8,A40,Residential,floating-point,0.07,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.03016,0.046,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.8705856259780984,1.4776026045887964
250,100,8,A40,Residential,fixed-point,0.07,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.03016,0.046,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.8705856259780984,1.4805355714524397
250,100,8,A40,Enterprise,floating-point,0.009000000000000001,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.0050160000000000005,0.0066,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.24784447435122817,0.3346294529619263
250,100,8,A40,Enterprise,fixed-point,0.009000000000000001,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.0050160000000000005,0.0066,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.24784447435122817,0.33756241982556967
250,100,8,A40,DataCenter,floating-point,0.0009,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.0005016,0.00066,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.13609777095672013,0.1488595495674183
250,100,8,A40,DataCenter,fixed-point,0.0009,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.0005016,0.00066,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.13609777095672013,0.1517925164310616
250,100,8,A100 80GB PCIe,Residential,floating-point,0.07,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.03016,0.046,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.8705856259780984,1.476736450105991
250,100,8,A100 80GB PCIe,Residential,fixed-point,0.07,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.03016,0.046,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.8705856259780984,1.481793533764865
250,100,8,A100 80GB PCIe,Enterprise,floating-point,0.009000000000000001,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.0050160000000000005,0.0066,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.24784447435122817,0.3337632984791209
250,100,8,A100 80GB PCIe,Enterprise,fixed-point,0.009000000000000001,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.0050160000000000005,0.0066,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.24784447435122817,0.3388203821379949
250,100,8,A100 80GB PCIe,DataCenter,floating-point,0.0009,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.0005016,0.00066,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.13609777095672013,0.1479933950846128
250,100,8,A100 80GB PCIe,DataCenter,fixed-point,0.0009,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.0005016,0.00066,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.13609777095672013,0.1530504787434868
250,100,8,H200,Residential,floating-point,0.07,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.03016,0.046,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.8705856259780984,1.4753870834603517
250,100,8,H200,Residential,fixed-point,0.07,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.03016,0.046,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.8705856259780984,1.4783912759231637
250,100,8,H200,Enterprise,floating-point,0.009000000000000001,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.0050160000000000005,0.0066,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.24784447435122817,0.3324139318334817
250,100,8,H200,Enterprise,fixed-point,0.009000000000000001,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.0050160000000000005,0.0066,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.24784447435122817,0.33541812429629364
250,100,8,H200,DataCenter,floating-point,0.0009,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.0005016,0.00066,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.13609777095672013,0.1466440284389736
250,100,8,H200,DataCenter,fixed-point,0.0009,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.0005016,0.00066,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.13609777095672013,0.1496482209017855
250,100,8,NVIDIA H100,Residential,floating-point,0.07,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.03016,0.046,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.8705856259780984,1.4755707737500083
250,100,8,NVIDIA H100,Residential,fixed-point,0.07,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.03016,0.046,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.8705856259780984,1.4791518706065527
250,100,8,NVIDIA H100,Enterprise,floating-point,0.009000000000000001,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.0050160000000000005,0.0066,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.24784447435122817,0.33259762212313804
250,100,8,NVIDIA H100,Enterprise,fixed-point,0.009000000000000001,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.0050160000000000005,0.0066,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.24784447435122817,0.3361787189796824
250,100,8,NVIDIA H100,DataCenter,floating-point,0.0009,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.0005016,0.00066,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.13609777095672013,0.14682771872862993
250,100,8,NVIDIA H100,DataCenter,fixed-point,0.0009,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.0005016,0.00066,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.13609777095672013,0.1504088155851744
250,100,10,A40,Residential,floating-point,0.07,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.03016,0.046,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.7811040978756284,1.3881210764863265
250,100,10,A40,Residential,fixed-point,0.07,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.03016,0.046,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.7811040978756284,1.3910540433499698
250,100,10,A40,Enterprise,floating-point,0.009000000000000001,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.0050160000000000005,0.0066,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.2223702399566676,0.3091552185673657
250,100,10,A40,Enterprise,fixed-point,0.009000000000000001,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.0050160000000000005,0.0066,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.2223702399566676,0.3120881854310091
250,100,10,A40,DataCenter,floating-point,0.0009,0.0001817932352423668,9.2209386639297e-05,0.00018402100540697574,0.0018879065290093422,0.0005016,0.00066,2.7327204588800668e-05,1.0930881835520268e-07,3.257999196648598e-05,0.00012506991624832152,0.00012506991624832152,0.12210921411273927,0.13487099272343742
250,100,10,A40,DataCenter,fixed-point,0.0009,0.0002733265981078148,0.0002795442007482052,0.00027968160575255754,0.0018879065290093422,0.0005016,0.00066,2.582281595095992e-05,1.0329126380383968e-07,2.5653385091573e-05,0.0005144879221916198,0.0005144879221916198,0.12210921411273927,0.13780395958708072
250,100,10,A100 80GB PCIe,Residential,floating-point,0.07,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.03016,0.046,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.7811040978756284,1.387254922003521
250,100,10,A100 80GB PCIe,Residential,fixed-point,0.07,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.03016,0.046,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.7811040978756284,1.392312005662395
250,100,10,A100 80GB PCIe,Enterprise,floating-point,0.009000000000000001,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.0050160000000000005,0.0066,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.2223702399566676,0.3082890640845603
250,100,10,A100 80GB PCIe,Enterprise,fixed-point,0.009000000000000001,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.0050160000000000005,0.0066,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.2223702399566676,0.31334614774343433
250,100,10,A100 80GB PCIe,DataCenter,floating-point,0.0009,0.00010057054460048676,9.557480613390605e-05,0.00015911459922790527,0.000859922543168068,0.0005016,0.00066,5.030632019042969e-05,2.0122528076171874e-07,3.0466665824254353e-05,0.0002700590994209051,0.0002700590994209051,0.12210921411273927,0.13400483824063192
250,100,10,A100 80GB PCIe,DataCenter,fixed-point,0.0009,0.0003261301666498184,0.0003258523841698964,0.0003314204514026642,0.000859922543168068,0.0005016,0.00066,3.466382622718811e-05,1.3865530490875244e-07,4.342322548230489e-05,0.0009110697545111179,0.0009110697545111179,0.12210921411273927,0.13906192189950592
250,100,10,H200,Residential,floating-point,0.07,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.03016,0.046,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.7811040978756284,1.3859055553578818
250,100,10,H200,Residential,fixed-point,0.07,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.03016,0.046,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.7811040978756284,1.3889097478206938
250,100,10,H200,Enterprise,floating-point,0.009000000000000001,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.0050160000000000005,0.0066,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.2223702399566676,0.30693969743892113
250,100,10,H200,Enterprise,fixed-point,0.009000000000000001,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.0050160000000000005,0.0066,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.2223702399566676,0.30994388990173305
250,100,10,H200,DataCenter,floating-point,0.0009,0.00012291683815419675,6.333428124586742e-05,6.887565056482951e-05,0.0006951152812689543,0.0005016,0.00066,2.4735306700070698e-05,9.894122680028279e-08,2.3859863479932148e-05,7.397048175334932e-05,7.397048175334932e-05,0.12210921411273927,0.13265547159499272
250,100,10,H200,DataCenter,fixed-point,0.0009,0.0002725128084421158,0.00022925933202107748,0.0002446286380290985,0.0006951152812689543,0.0005016,0.00066,2.319800357023875e-05,9.2792014280955e-08,2.330106993516286e-05,0.0003469545394182205,0.0003469545394182205,0.12210921411273927,0.13565966405780464
250,100,10,NVIDIA H100,Residential,floating-point,0.07,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.03016,0.046,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.7811040978756284,1.3860892456475384
250,100,10,NVIDIA H100,Residential,fixed-point,0.07,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.03016,0.046,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.7811040978756284,1.3896703425040828
250,100,10,NVIDIA H100,Enterprise,floating-point,0.009000000000000001,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.0050160000000000005,0.0066,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.2223702399566676,0.30712338772857745
250,100,10,NVIDIA H100,Enterprise,fixed-point,0.009000000000000001,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.0050160000000000005,0.0066,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.2223702399566676,0.3107044845851218
250,100,10,NVIDIA H100,DataCenter,floating-point,0.0009,6.760901305824518e-05,0.00010744358102480571,0.00011202134191989899,0.0007689463905990124,0.0005016,0.00066,3.52530429760615e-05,1.41012171904246e-07,4.118246336778005e-05,9.449683129787445e-05,9.449683129787445e-05,0.12210921411273927,0.13283916188464906
250,100,10,NVIDIA H100,DataCenter,fixed-point,0.0009,0.00025602502282708885,0.00029710431893666583,0.0002990203599135081,0.0007689463905990124,0.0005016,0.00066,4.464822510878244e-05,1.7859290043512977e-07,3.70821605126063e-05,0.00041259080171585083,0.00041259080171585083,0.12210921411273927,0.13642025874119354
250,500,2,A40,Residential,floating-point,0.07,0.0001817932352423668,9.2209386639297e-05,0.000254728808067739,0.0018879065290093422,0.03016,0.11,2.7327204588800668e-05,1.0930881835520268e-07,2.787201665341854e-05,0.00012506991624832152,0.00012506991624832152,2.026425782381524,2.761645468449579
250,500,2,A40,Residential,fixed-point,0.07,0.0002733265981078148,0.0002795442007482052,0.00028275559889152647,0.0018879065290093422,0.03016,0.11,2.582281595095992e-05,1.0329126380383968e-07,9.21356026083231e-05,0.0005144879221916198,0.0005144879221916198,2.026425782381524,2.764517914270315
250,500,2,A40,Enterprise,floating-point,0.009000000000000001,0.0001817932352423668,9.2209386639297e-05,0.000254728808067739,0.0018879065290093422,0.0050160000000000005,0.013000000000000001,2.7327204588800668e-05,1.0930881835520268e-07,2.787201665341854e-05,0.00012506991624832152,0.00012506991624832152,0.5759919995952927,0.6757796856633469
250,500,2,A40,Enterprise,fixed-point,0.009000000000000001,0.0002733265981078148,0.0002795442007482052,0.00028275559889152647,0.0018879065290093422,0.0050160000000000005,0.013000000000000001,2.582281595095992e-05,1.0329126380383968e-07,9.21356026083231e-05,0.0005144879221916198,0.0005144879221916198,0.5759919995952927,0.6786521314840849
